seed,seed_set,mode,policy,completion_rule,shortfall_bps,completion_rate,terminal_penalty_bps,forced_terminal_cost_bps,fee_bps,gas_bps,slippage_ex_fee_bps,drift_bps,route_share_A,route_share_B,wait_share
30058,test,DynamicDuopoly,twap,standard,101.7640,0.999704,0.0592,0.0000,41.4845,20.0000,48.6476,-8.4273,0.5382,0.4618,0.0000
30058,test,DynamicDuopoly,fee_aware_twap,standard,101.7640,0.999704,0.0592,0.0000,41.4845,20.0000,48.6476,-8.4273,0.5382,0.4618,0.0000
30058,test,DynamicDuopoly,lookahead,standard,104.5867,0.999790,0.0420,0.0000,38.7319,8.8000,54.0685,2.9442,0.5003,0.4997,0.6200
30059,test,DynamicDuopoly,twap,standard,105.9660,0.999704,0.0592,0.0000,41.1996,20.0000,48.1763,-3.4691,0.5267,0.4733,0.0000
30059,test,DynamicDuopoly,fee_aware_twap,standard,105.9660,0.999704,0.0592,0.0000,41.1996,20.0000,48.1763,-3.4691,0.5267,0.4733,0.0000
30059,test,DynamicDuopoly,lookahead,standard,82.0125,0.999811,0.0378,0.0000,37.9473,9.2000,50.5290,-15.7016,0.5099,0.4901,0.6000
30060,test,DynamicDuopoly,twap,standard,120.6940,0.999704,0.0592,0.0000,40.1717,20.0000,46.0782,14.3850,0.4621,0.5379,0.0000
30060,test,DynamicDuopoly,fee_aware_twap,standard,120.6940,0.999704,0.0592,0.0000,40.1717,20.0000,46.0782,14.3850,0.4621,0.5379,0.0000
30060,test,DynamicDuopoly,lookahead,standard,131.9468,0.999858,0.0284,0.0000,38.9802,9.2000,51.9672,31.7711,0.5148,0.4852,0.5800
30061,test,DynamicDuopoly,twap,standard,102.2999,0.999704,0.0592,0.0000,40.2499,20.0000,46.1792,-4.1884,0.5182,0.4818,0.0000
30061,test,DynamicDuopoly,fee_aware_twap,standard,102.2999,0.999704,0.0592,0.0000,40.2499,20.0000,46.1792,-4.1884,0.5182,0.4818,0.0000
30061,test,DynamicDuopoly,lookahead,standard,139.6656,0.999856,0.0288,0.0000,38.7674,8.0000,63.7385,29.1308,0.4876,0.5124,0.6600
30062,test,DynamicDuopoly,twap,standard,118.1003,0.999704,0.0592,0.0000,40.2655,20.0000,46.2062,11.5694,0.5387,0.4613,0.0000
30062,test,DynamicDuopoly,fee_aware_twap,standard,118.1003,0.999704,0.0592,0.0000,40.2655,20.0000,46.2062,11.5694,0.6041,0.3959,0.0000
30062,test,DynamicDuopoly,lookahead,standard,121.0682,0.999808,0.0383,0.0000,33.9331,9.2000,40.5689,37.3279,0.5176,0.4824,0.5600
30063,test,DynamicDuopoly,twap,standard,97.7644,0.999704,0.0592,0.0000,44.1491,20.0000,53.8976,-20.3415,0.5049,0.4951,0.0000
30063,test,DynamicDuopoly,fee_aware_twap,standard,97.7644,0.999704,0.0592,0.0000,44.1491,20.0000,53.8976,-20.3415,0.5049,0.4951,0.0000
30063,test,DynamicDuopoly,lookahead,standard,82.0151,0.999842,0.0315,0.0000,38.8636,8.8000,53.7540,-19.4341,0.5478,0.4522,0.6000
30064,test,DynamicDuopoly,twap,standard,107.2600,0.999704,0.0592,0.0000,42.4100,20.0000,50.5101,-5.7192,0.5601,0.4399,0.0000
30064,test,DynamicDuopoly,fee_aware_twap,standard,107.2600,0.999704,0.0592,0.0000,42.4100,20.0000,50.5101,-5.7192,0.5601,0.4399,0.0000
30064,test,DynamicDuopoly,lookahead,standard,60.9072,0.999764,0.0473,0.0000,36.0182,8.4000,48.3275,-31.8857,0.4541,0.5459,0.6000
30065,test,DynamicDuopoly,twap,standard,116.0712,0.999704,0.0592,0.0000,42.6515,20.0000,50.9049,2.4556,0.6082,0.3918,0.0000
30065,test,DynamicDuopoly,fee_aware_twap,standard,116.0712,0.999704,0.0592,0.0000,42.6515,20.0000,50.9049,2.4556,0.6082,0.3918,0.0000
30065,test,DynamicDuopoly,lookahead,standard,108.3688,0.999870,0.0259,0.0000,39.8804,8.4000,62.0119,-1.9495,0.5141,0.4859,0.6400
30066,test,DynamicDuopoly,twap,standard,99.7650,0.999704,0.0592,0.0000,45.4762,20.0000,56.4974,-22.2677,0.5908,0.4092,0.0000
30066,test,DynamicDuopoly,fee_aware_twap,standard,99.7650,0.999704,0.0592,0.0000,45.4762,20.0000,56.4974,-22.2677,0.5908,0.4092,0.0000
30066,test,DynamicDuopoly,lookahead,standard,58.9648,0.999741,0.0519,0.0000,38.1355,8.0000,58.5898,-45.8124,0.4600,0.5400,0.6600
30067,test,DynamicDuopoly,twap,standard,132.1144,0.999704,0.0592,0.0000,39.5325,20.0000,44.7861,27.7367,0.5676,0.4324,0.0000
30067,test,DynamicDuopoly,fee_aware_twap,standard,132.1144,0.999704,0.0592,0.0000,39.5325,20.0000,44.7861,27.7367,0.5676,0.4324,0.0000
30067,test,DynamicDuopoly,lookahead,standard,130.0515,0.999790,0.0420,0.0000,36.5824,8.8000,49.8429,34.7842,0.5857,0.4143,0.6200
30068,test,DynamicDuopoly,twap,standard,115.0649,0.999704,0.0592,0.0000,40.4714,20.0000,46.6539,7.8804,0.5343,0.4657,0.0000
30068,test,DynamicDuopoly,fee_aware_twap,standard,115.0649,0.999704,0.0592,0.0000,40.4714,20.0000,46.6539,7.8804,0.5343,0.4657,0.0000
30068,test,DynamicDuopoly,lookahead,standard,121.6773,0.999870,0.0259,0.0000,38.3083,8.4000,58.9565,15.9864,0.5062,0.4938,0.6400
30069,test,DynamicDuopoly,twap,standard,111.7993,0.999704,0.0592,0.0000,43.1711,20.0000,51.9423,-3.3733,0.5755,0.4245,0.0000
30069,test,DynamicDuopoly,fee_aware_twap,standard,111.7993,0.999704,0.0592,0.0000,43.1711,20.0000,51.9423,-3.3733,0.5755,0.4245,0.0000
30069,test,DynamicDuopoly,lookahead,standard,102.0565,0.999825,0.0350,0.0000,38.9554,8.4000,56.2760,-1.6099,0.5642,0.4358,0.6200
30070,test,DynamicDuopoly,twap,standard,115.9129,0.999704,0.0592,0.0000,41.0566,20.0000,47.8224,6.9747,0.5144,0.4856,0.0000
30070,test,DynamicDuopoly,fee_aware_twap,standard,115.9129,0.999704,0.0592,0.0000,41.0566,20.0000,47.8224,6.9747,0.5144,0.4856,0.0000
30070,test,DynamicDuopoly,lookahead,standard,98.4795,0.999766,0.0467,0.0000,37.1643,8.4000,53.5520,-0.6835,0.5592,0.4408,0.6400
30071,test,DynamicDuopoly,twap,standard,107.9115,0.999704,0.0592,0.0000,43.9792,20.0000,53.5531,-9.6800,0.4868,0.5132,0.0000
30071,test,DynamicDuopoly,fee_aware_twap,standard,107.9115,0.999704,0.0592,0.0000,43.9792,20.0000,53.5531,-9.6800,0.4868,0.5132,0.0000
30071,test,DynamicDuopoly,lookahead,standard,100.2367,0.999856,0.0288,0.0000,36.7323,8.0000,59.7209,-4.2454,0.5769,0.4231,0.6600
30072,test,DynamicDuopoly,twap,standard,124.5620,0.999704,0.0592,0.0000,42.3047,20.0000,50.2107,11.9874,0.5618,0.4382,0.0000
30072,test,DynamicDuopoly,fee_aware_twap,standard,124.5620,0.999704,0.0592,0.0000,42.3047,20.0000,50.2107,11.9874,0.5618,0.4382,0.0000
30072,test,DynamicDuopoly,lookahead,standard,120.3561,0.999787,0.0426,0.0000,36.6177,8.8000,47.4459,27.4499,0.6033,0.3967,0.5800
30073,test,DynamicDuopoly,twap,standard,137.7374,0.999704,0.0592,0.0000,42.7853,20.0000,51.1080,23.7849,0.5204,0.4796,0.0000
30073,test,DynamicDuopoly,fee_aware_twap,standard,137.7374,0.999704,0.0592,0.0000,42.7853,20.0000,51.1080,23.7849,0.5204,0.4796,0.0000
30073,test,DynamicDuopoly,lookahead,standard,139.6488,0.999766,0.0467,0.0000,35.1755,8.4000,49.6287,46.3979,0.5215,0.4785,0.6400
30074,test,DynamicDuopoly,twap,standard,108.8967,0.999704,0.0592,0.0000,40.6611,20.0000,47.0664,1.1100,0.6156,0.3844,0.0000
30074,test,DynamicDuopoly,fee_aware_twap,standard,108.8967,0.999704,0.0592,0.0000,40.6611,20.0000,47.0664,1.1100,0.6156,0.3844,0.0000
30074,test,DynamicDuopoly,lookahead,standard,80.1516,0.999764,0.0473,0.0000,34.6000,8.8000,44.9680,-8.2636,0.5282,0.4718,0.6000
30075,test,DynamicDuopoly,twap,standard,106.5748,0.999704,0.0592,0.0000,41.5402,20.0000,48.8180,-3.8426,0.4388,0.5612,0.0000
30075,test,DynamicDuopoly,fee_aware_twap,standard,106.5748,0.999704,0.0592,0.0000,41.5402,20.0000,48.8180,-3.8426,0.4388,0.5612,0.0000
30075,test,DynamicDuopoly,lookahead,standard,81.7454,0.999790,0.0420,0.0000,36.0482,8.8000,48.8338,-11.9785,0.6759,0.3241,0.6200
30076,test,DynamicDuopoly,twap,standard,112.5723,0.999704,0.0592,0.0000,43.2614,20.0000,52.1022,-2.8505,0.5892,0.4108,0.0000
30076,test,DynamicDuopoly,fee_aware_twap,standard,112.5723,0.999704,0.0592,0.0000,43.2614,20.0000,52.1022,-2.8505,0.5892,0.4108,0.0000
30076,test,DynamicDuopoly,lookahead,standard,106.6691,0.999811,0.0378,0.0000,39.9526,9.2000,54.4157,3.0630,0.5084,0.4916,0.6000
30077,test,DynamicDuopoly,twap,standard,114.9802,0.999704,0.0592,0.0000,41.4960,20.0000,48.7240,4.7010,0.5559,0.4441,0.0000
30077,test,DynamicDuopoly,fee_aware_twap,standard,114.9802,0.999704,0.0592,0.0000,41.4960,20.0000,48.7240,4.7010,0.5559,0.4441,0.0000
30077,test,DynamicDuopoly,lookahead,standard,111.1591,0.999790,0.0420,0.0000,39.0644,8.8000,54.6672,8.5855,0.5307,0.4693,0.6200
30078,test,DynamicDuopoly,twap,standard,111.8434,0.999704,0.0592,0.0000,41.9413,20.0000,49.5344,0.3085,0.6429,0.3571,0.0000
30078,test,DynamicDuopoly,fee_aware_twap,standard,111.8434,0.999704,0.0592,0.0000,41.9413,20.0000,49.5344,0.3085,0.6429,0.3571,0.0000
30078,test,DynamicDuopoly,lookahead,standard,77.1372,0.999811,0.0378,0.0000,39.9543,8.8000,55.0610,-26.7161,0.5168,0.4832,0.6000
30079,test,DynamicDuopoly,twap,standard,89.2738,0.999704,0.0592,0.0000,41.7619,20.0000,49.2523,-21.7995,0.5729,0.4271,0.0000
30079,test,DynamicDuopoly,fee_aware_twap,standard,89.2738,0.999704,0.0592,0.0000,41.7619,20.0000,49.2523,-21.7995,0.5729,0.4271,0.0000
30079,test,DynamicDuopoly,lookahead,standard,73.2642,0.999825,0.0350,0.0000,37.2816,8.4000,52.9628,-25.4152,0.3876,0.6124,0.6200
30080,test,DynamicDuopoly,twap,standard,129.0171,0.999704,0.0592,0.0000,41.7990,20.0000,49.2208,17.9381,0.4969,0.5031,0.0000
30080,test,DynamicDuopoly,fee_aware_twap,standard,129.0171,0.999704,0.0592,0.0000,41.7990,20.0000,49.2208,17.9381,0.4969,0.5031,0.0000
30080,test,DynamicDuopoly,lookahead,standard,125.7836,0.999811,0.0378,0.0000,36.8529,9.2000,48.3110,31.3819,0.5395,0.4605,0.6000
30081,test,DynamicDuopoly,twap,standard,97.4642,0.999704,0.0592,0.0000,40.0241,20.0000,45.8019,-8.4210,0.5246,0.4754,0.0000
30081,test,DynamicDuopoly,fee_aware_twap,standard,97.4642,0.999704,0.0592,0.0000,40.0241,20.0000,45.8019,-8.4210,0.5287,0.4713,0.0000
30081,test,DynamicDuopoly,lookahead,standard,65.9819,0.999790,0.0420,0.0000,38.1466,8.4000,53.6490,-34.2557,0.5098,0.4902,0.6200
30082,test,DynamicDuopoly,twap,standard,112.7967,0.999704,0.0592,0.0000,44.0437,20.0000,53.6398,-4.9461,0.6908,0.3092,0.0000
30082,test,DynamicDuopoly,fee_aware_twap,standard,112.7967,0.999704,0.0592,0.0000,44.0437,20.0000,53.6398,-4.9461,0.6908,0.3092,0.0000
30082,test,DynamicDuopoly,lookahead,standard,109.4719,0.999858,0.0284,0.0000,39.9370,9.2000,53.8727,6.4339,0.5878,0.4122,0.5800
30083,test,DynamicDuopoly,twap,standard,87.6243,0.999704,0.0592,0.0000,41.9044,20.0000,49.6188,-23.9580,0.6054,0.3946,0.0000
30083,test,DynamicDuopoly,fee_aware_twap,standard,87.6243,0.999704,0.0592,0.0000,41.9044,20.0000,49.6188,-23.9580,0.6054,0.3946,0.0000
30083,test,DynamicDuopoly,lookahead,standard,64.9220,0.999856,0.0288,0.0000,40.7360,8.0000,67.4920,-51.3349,0.6378,0.3622,0.6600
30084,test,DynamicDuopoly,twap,standard,84.4720,0.999704,0.0592,0.0000,42.4636,20.0000,50.6802,-28.7309,0.5534,0.4466,0.0000
30084,test,DynamicDuopoly,fee_aware_twap,standard,84.4720,0.999704,0.0592,0.0000,42.4636,20.0000,50.6802,-28.7309,0.5534,0.4466,0.0000
30084,test,DynamicDuopoly,lookahead,standard,37.8198,0.999840,0.0320,0.0000,39.6468,7.6000,70.0578,-79.5169,0.4826,0.5174,0.6800
30085,test,DynamicDuopoly,twap,standard,107.7322,0.999704,0.0592,0.0000,41.3084,20.0000,48.3480,-1.9834,0.4681,0.5319,0.0000
30085,test,DynamicDuopoly,fee_aware_twap,standard,107.7322,0.999704,0.0592,0.0000,41.3084,20.0000,48.3480,-1.9834,0.4681,0.5319,0.0000
30085,test,DynamicDuopoly,lookahead,standard,104.7211,0.999766,0.0467,0.0000,36.9868,8.4000,53.1925,6.0951,0.5540,0.4460,0.6400
30086,test,DynamicDuopoly,twap,standard,124.5042,0.999704,0.0592,0.0000,40.5197,20.0000,46.6364,17.2889,0.5763,0.4237,0.0000
30086,test,DynamicDuopoly,fee_aware_twap,standard,124.5042,0.999704,0.0592,0.0000,40.5197,20.0000,46.6364,17.2889,0.5630,0.4370,0.0000
30086,test,DynamicDuopoly,lookahead,standard,103.0180,0.999805,0.0389,0.0000,35.1005,8.0000,51.6476,8.2309,0.5148,0.4852,0.6400
30087,test,DynamicDuopoly,twap,standard,92.2393,0.999704,0.0592,0.0000,42.4123,20.0000,50.5623,-20.7944,0.4895,0.5105,0.0000
30087,test,DynamicDuopoly,fee_aware_twap,standard,92.2393,0.999704,0.0592,0.0000,42.4123,20.0000,50.5623,-20.7944,0.5249,0.4751,0.0000
30087,test,DynamicDuopoly,lookahead,standard,51.1974,0.999805,0.0389,0.0000,37.8393,8.0000,57.0094,-51.6901,0.5905,0.4095,0.6400
30088,test,DynamicDuopoly,twap,standard,105.2766,0.999704,0.0592,0.0000,43.9350,20.0000,53.4505,-12.1681,0.4880,0.5120,0.0000
30088,test,DynamicDuopoly,fee_aware_twap,standard,105.2766,0.999704,0.0592,0.0000,43.9350,20.0000,53.4505,-12.1681,0.4880,0.5120,0.0000
30088,test,DynamicDuopoly,lookahead,standard,74.6663,0.999830,0.0341,0.0000,36.3500,9.6000,45.7037,-17.0215,0.5921,0.4079,0.5800
30089,test,DynamicDuopoly,twap,standard,117.3397,0.999704,0.0592,0.0000,42.0707,20.0000,49.8261,5.3837,0.5419,0.4581,0.0000
30089,test,DynamicDuopoly,fee_aware_twap,standard,117.3397,0.999704,0.0592,0.0000,42.0707,20.0000,49.8261,5.3837,0.5419,0.4581,0.0000
30089,test,DynamicDuopoly,lookahead,standard,78.5521,0.999842,0.0315,0.0000,36.5313,8.4000,50.7543,-17.1650,0.5899,0.4101,0.6000
30090,test,DynamicDuopoly,twap,standard,103.2676,0.999704,0.0592,0.0000,43.6538,20.0000,52.9235,-13.3689,0.4428,0.5572,0.0000
30090,test,DynamicDuopoly,fee_aware_twap,standard,103.2676,0.999704,0.0592,0.0000,43.6538,20.0000,52.9235,-13.3689,0.4428,0.5572,0.0000
30090,test,DynamicDuopoly,lookahead,standard,78.4012,0.999856,0.0288,0.0000,37.7251,8.0000,61.6104,-28.9631,0.5457,0.4543,0.6600
30091,test,DynamicDuopoly,twap,standard,104.9174,0.999704,0.0592,0.0000,40.9919,20.0000,47.7496,-3.8833,0.5970,0.4030,0.0000
30091,test,DynamicDuopoly,fee_aware_twap,standard,104.9174,0.999704,0.0592,0.0000,40.9919,20.0000,47.7496,-3.8833,0.5970,0.4030,0.0000
30091,test,DynamicDuopoly,lookahead,standard,80.7179,0.999787,0.0426,0.0000,37.0029,8.8000,48.2486,-13.3762,0.7196,0.2804,0.5800
30092,test,DynamicDuopoly,twap,standard,109.7468,0.999704,0.0592,0.0000,39.9572,20.0000,45.6860,4.0445,0.5952,0.4048,0.0000
30092,test,DynamicDuopoly,fee_aware_twap,standard,109.7468,0.999704,0.0592,0.0000,39.9572,20.0000,45.6860,4.0445,0.5952,0.4048,0.0000
30092,test,DynamicDuopoly,lookahead,standard,103.0231,0.999842,0.0315,0.0000,37.4301,8.8000,50.8844,5.8770,0.5507,0.4493,0.6000
30093,test,DynamicDuopoly,twap,standard,132.2482,0.999704,0.0592,0.0000,42.3634,20.0000,50.3140,19.5115,0.5618,0.4382,0.0000
30093,test,DynamicDuopoly,fee_aware_twap,standard,132.2482,0.999704,0.0592,0.0000,42.3634,20.0000,50.3140,19.5115,0.5618,0.4382,0.0000
30093,test,DynamicDuopoly,lookahead,standard,143.2301,0.999870,0.0259,0.0000,36.2834,8.4000,54.9651,43.5557,0.5407,0.4593,0.6400
30094,test,DynamicDuopoly,twap,standard,106.5818,0.999704,0.0592,0.0000,40.9297,20.0000,47.5726,-1.9797,0.5361,0.4639,0.0000
30094,test,DynamicDuopoly,fee_aware_twap,standard,106.5818,0.999704,0.0592,0.0000,40.9297,20.0000,47.5726,-1.9797,0.5361,0.4639,0.0000
30094,test,DynamicDuopoly,lookahead,standard,86.9928,0.999787,0.0426,0.0000,36.3904,9.2000,46.2975,-4.9377,0.4149,0.5851,0.5800
30095,test,DynamicDuopoly,twap,standard,107.2442,0.999704,0.0592,0.0000,43.4195,20.0000,52.3924,-8.6268,0.6248,0.3752,0.0000
30095,test,DynamicDuopoly,fee_aware_twap,standard,107.2442,0.999704,0.0592,0.0000,43.4195,20.0000,52.3924,-8.6268,0.5392,0.4608,0.0000
30095,test,DynamicDuopoly,lookahead,standard,102.4086,0.999842,0.0315,0.0000,40.7559,8.8000,57.3882,-4.5671,0.3962,0.6038,0.6000
30096,test,DynamicDuopoly,twap,standard,112.8282,0.999704,0.0592,0.0000,43.5589,20.0000,52.7457,-3.5356,0.5601,0.4399,0.0000
30096,test,DynamicDuopoly,fee_aware_twap,standard,112.8282,0.999704,0.0592,0.0000,43.5589,20.0000,52.7457,-3.5356,0.5601,0.4399,0.0000
30096,test,DynamicDuopoly,lookahead,standard,30.9589,0.999840,0.0320,0.0000,42.3527,8.0000,74.8980,-94.3238,0.6048,0.3952,0.6800
30097,test,DynamicDuopoly,twap,standard,104.4507,0.999704,0.0592,0.0000,39.8079,20.0000,45.3812,-0.7976,0.5053,0.4947,0.0000
30097,test,DynamicDuopoly,fee_aware_twap,standard,104.4507,0.999704,0.0592,0.0000,39.8079,20.0000,45.3812,-0.7976,0.6375,0.3625,0.0000
30097,test,DynamicDuopoly,lookahead,standard,114.4934,0.999825,0.0350,0.0000,38.4481,8.4000,55.2289,12.3814,0.5992,0.4008,0.6200
30098,test,DynamicDuopoly,twap,standard,92.6414,0.999704,0.0592,0.0000,42.0039,20.0000,49.7573,-19.1790,0.5167,0.4833,0.0000
30098,test,DynamicDuopoly,fee_aware_twap,standard,92.6414,0.999704,0.0592,0.0000,42.0039,20.0000,49.7573,-19.1790,0.5167,0.4833,0.0000
30098,test,DynamicDuopoly,lookahead,standard,68.3605,0.999741,0.0519,0.0000,39.0342,8.0000,60.3793,-39.1049,0.4883,0.5117,0.6600
30099,test,DynamicDuopoly,twap,standard,122.4062,0.999704,0.0592,0.0000,41.6613,20.0000,48.9815,11.7042,0.5119,0.4881,0.0000
30099,test,DynamicDuopoly,fee_aware_twap,standard,122.4062,0.999704,0.0592,0.0000,41.6613,20.0000,48.9815,11.7042,0.5119,0.4881,0.0000
30099,test,DynamicDuopoly,lookahead,standard,117.3328,0.999766,0.0467,0.0000,39.3100,8.4000,57.7236,11.8525,0.4967,0.5033,0.6400
30100,test,DynamicDuopoly,twap,standard,123.0698,0.999704,0.0592,0.0000,39.8433,20.0000,45.4302,17.7371,0.5497,0.4503,0.0000
30100,test,DynamicDuopoly,fee_aware_twap,standard,123.0698,0.999704,0.0592,0.0000,39.8433,20.0000,45.4302,17.7371,0.5497,0.4503,0.0000
30100,test,DynamicDuopoly,lookahead,standard,116.9391,0.999790,0.0420,0.0000,34.1371,8.8000,45.0408,28.9193,0.5336,0.4664,0.6200
30101,test,DynamicDuopoly,twap,standard,104.8041,0.999704,0.0592,0.0000,42.4197,20.0000,50.5515,-8.2263,0.5186,0.4814,0.0000
30101,test,DynamicDuopoly,fee_aware_twap,standard,104.8041,0.999704,0.0592,0.0000,42.4197,20.0000,50.5515,-8.2263,0.5186,0.4814,0.0000
30101,test,DynamicDuopoly,lookahead,standard,78.6334,0.999825,0.0350,0.0000,37.3118,8.8000,52.5208,-20.0343,0.4065,0.5935,0.6200
30102,test,DynamicDuopoly,twap,standard,134.2003,0.999704,0.0592,0.0000,42.3853,20.0000,50.3412,21.4146,0.6100,0.3900,0.0000
30102,test,DynamicDuopoly,fee_aware_twap,standard,134.2003,0.999704,0.0592,0.0000,42.3853,20.0000,50.3412,21.4146,0.6100,0.3900,0.0000
30102,test,DynamicDuopoly,lookahead,standard,149.9938,0.999869,0.0263,0.0000,35.0025,8.0000,53.2923,53.6727,0.5673,0.4327,0.6000
30103,test,DynamicDuopoly,twap,standard,107.3033,0.999704,0.0592,0.0000,41.1811,20.0000,48.1635,-2.1005,0.5449,0.4551,0.0000
30103,test,DynamicDuopoly,fee_aware_twap,standard,107.3033,0.999704,0.0592,0.0000,41.1811,20.0000,48.1635,-2.1005,0.5449,0.4551,0.0000
30103,test,DynamicDuopoly,lookahead,standard,82.2045,0.999842,0.0315,0.0000,39.6404,8.8000,55.2450,-21.5124,0.4999,0.5001,0.6000
30104,test,DynamicDuopoly,twap,standard,110.8089,0.999704,0.0592,0.0000,41.8138,20.0000,49.3186,-0.3827,0.5231,0.4769,0.0000
30104,test,DynamicDuopoly,fee_aware_twap,standard,110.8089,0.999704,0.0592,0.0000,41.8138,20.0000,49.3186,-0.3827,0.5231,0.4769,0.0000
30104,test,DynamicDuopoly,lookahead,standard,93.0066,0.999870,0.0259,0.0000,40.3592,8.4000,62.9660,-18.7445,0.6145,0.3855,0.6400
30105,test,DynamicDuopoly,twap,standard,104.5314,0.999704,0.0592,0.0000,40.9434,20.0000,47.6393,-4.1105,0.5183,0.4817,0.0000
30105,test,DynamicDuopoly,fee_aware_twap,standard,104.5314,0.999704,0.0592,0.0000,40.9434,20.0000,47.6393,-4.1105,0.5183,0.4817,0.0000
30105,test,DynamicDuopoly,lookahead,standard,86.6609,0.999808,0.0383,0.0000,35.1130,9.2000,42.9367,-0.6271,0.4602,0.5398,0.5600
30106,test,DynamicDuopoly,twap,standard,122.4163,0.999704,0.0592,0.0000,43.3487,20.0000,52.2683,6.7401,0.5826,0.4174,0.0000
30106,test,DynamicDuopoly,fee_aware_twap,standard,122.4163,0.999704,0.0592,0.0000,43.3487,20.0000,52.2683,6.7401,0.5765,0.4235,0.0000
30106,test,DynamicDuopoly,lookahead,standard,111.4863,0.999790,0.0420,0.0000,41.0013,8.8000,58.5678,3.0752,0.5039,0.4961,0.6200
30107,test,DynamicDuopoly,twap,standard,109.2800,0.999704,0.0592,0.0000,41.2302,20.0000,48.1943,-0.2037,0.5249,0.4751,0.0000
30107,test,DynamicDuopoly,fee_aware_twap,standard,109.2800,0.999704,0.0592,0.0000,41.2302,20.0000,48.1943,-0.2037,0.5249,0.4751,0.0000
30107,test,DynamicDuopoly,lookahead,standard,97.5957,0.999830,0.0341,0.0000,34.7014,9.6000,42.4526,10.8076,0.5084,0.4916,0.5800
30108,test,DynamicDuopoly,twap,standard,109.8581,0.999704,0.0592,0.0000,41.9222,20.0000,49.5437,-1.6670,0.5619,0.4381,0.0000
30108,test,DynamicDuopoly,fee_aware_twap,standard,109.8581,0.999704,0.0592,0.0000,41.9222,20.0000,49.5437,-1.6670,0.5619,0.4381,0.0000
30108,test,DynamicDuopoly,lookahead,standard,85.3281,0.999790,0.0420,0.0000,35.7685,8.8000,48.2993,-7.5817,0.6754,0.3246,0.6200
30109,test,DynamicDuopoly,twap,standard,108.5390,0.999704,0.0592,0.0000,41.9367,20.0000,49.5244,-2.9813,0.5682,0.4318,0.0000
30109,test,DynamicDuopoly,fee_aware_twap,standard,108.5390,0.999704,0.0592,0.0000,41.9367,20.0000,49.5244,-2.9813,0.5666,0.4334,0.0000
30109,test,DynamicDuopoly,lookahead,standard,117.7019,0.999842,0.0315,0.0000,38.1505,8.8000,53.1479,17.5721,0.5479,0.4521,0.6000
30110,test,DynamicDuopoly,twap,standard,102.0856,0.999704,0.0592,0.0000,41.3832,20.0000,48.5030,-7.8597,0.5389,0.4611,0.0000
30110,test,DynamicDuopoly,fee_aware_twap,standard,102.0856,0.999704,0.0592,0.0000,41.3832,20.0000,48.5030,-7.8597,0.5389,0.4611,0.0000
30110,test,DynamicDuopoly,lookahead,standard,66.2315,0.999790,0.0420,0.0000,37.1422,8.8000,50.9939,-30.7467,0.4920,0.5080,0.6200
30111,test,DynamicDuopoly,twap,standard,98.0031,0.999704,0.0592,0.0000,40.0129,20.0000,45.8201,-7.8891,0.4836,0.5164,0.0000
30111,test,DynamicDuopoly,fee_aware_twap,standard,98.0031,0.999704,0.0592,0.0000,40.0129,20.0000,45.8201,-7.8891,0.4836,0.5164,0.0000
30111,test,DynamicDuopoly,lookahead,standard,63.4636,0.999764,0.0473,0.0000,35.6290,8.4000,47.5367,-28.1494,0.4937,0.5063,0.6000
30112,test,DynamicDuopoly,twap,standard,97.1902,0.999704,0.0592,0.0000,41.7602,20.0000,49.2364,-13.8655,0.4401,0.5599,0.0000
30112,test,DynamicDuopoly,fee_aware_twap,standard,97.1902,0.999704,0.0592,0.0000,41.7602,20.0000,49.2364,-13.8655,0.5614,0.4386,0.0000
30112,test,DynamicDuopoly,lookahead,standard,93.2749,0.999790,0.0420,0.0000,39.6201,8.8000,55.8181,-11.0053,0.5986,0.4014,0.6200
30113,test,DynamicDuopoly,twap,standard,105.9015,0.999704,0.0592,0.0000,40.0365,20.0000,45.8038,0.0020,0.4972,0.5028,0.0000
30113,test,DynamicDuopoly,fee_aware_twap,standard,105.9015,0.999704,0.0592,0.0000,40.0365,20.0000,45.8038,0.0020,0.4972,0.5028,0.0000
30113,test,DynamicDuopoly,lookahead,standard,126.8992,0.999870,0.0259,0.0000,41.5272,8.4000,65.2341,11.7120,0.5860,0.4140,0.6400
30114,test,DynamicDuopoly,twap,standard,113.7657,0.999704,0.0592,0.0000,42.5126,20.0000,50.6946,0.4994,0.5881,0.4119,0.0000
30114,test,DynamicDuopoly,fee_aware_twap,standard,113.7657,0.999704,0.0592,0.0000,42.5126,20.0000,50.6946,0.4994,0.5881,0.4119,0.0000
30114,test,DynamicDuopoly,lookahead,standard,87.7901,0.999790,0.0420,0.0000,37.8587,8.8000,52.4075,-11.3182,0.5761,0.4239,0.6200
30115,test,DynamicDuopoly,twap,standard,111.5506,0.999704,0.0592,0.0000,41.4758,20.0000,48.6885,1.3271,0.5556,0.4444,0.0000
